Lea State,LEA,School State,School,ID,Year,Category,American Indian or Alaska Native,Asian,Hawaiian/ Pacific Islander,Hispanic,Black,White,Two or more races,Total,SWD (IDEA-Eligible),LEP
VA,WILLIAMSBURG-JAMES CITY PBLC SCHS,VA,LAFAYETTE HIGH,510402001773,2015,Total Enrollment (Secondary Schools),0.01,0.03,0.01,0.10,0.25,0.56,0.06,1.00,0.13,0.04
VA,WILLIAMSBURG-JAMES CITY PBLC SCHS,VA,WARHILL HIGH,510402002658,2015,Enrollment in AP classes,0.01,0.03,0.01,0.05,0.12,0.74,0.04,1.00,0.02,0.03
VA,WILLIAMSBURG-JAMES CITY PBLC SCHS,VA,WARHILL HIGH,510402002658,2015,Taking AP tests for some AP courses taken,0.01,0.05,0.00,0.08,0.09,0.75,0.02,1.00,0.01,0.02
VA,WILLIAMSBURG-JAMES CITY PBLC SCHS,VA,WARHILL HIGH,510402002658,2015,Students who took AP courses but did not take any AP tests,0.00,0.03,0.01,0.05,0.19,0.66,0.07,1.00,0.03,0.03
VA,WILLIAMSBURG-JAMES CITY PBLC SCHS,VA,WARHILL HIGH,510402002658,2015,Passing some AP tests taken,0,0.04,0,0.07,0.09,0.78,0.02,1.00,0.02,0
VA,WILLIAMSBURG-JAMES CITY PBLC SCHS,VA,WARHILL HIGH,510402002658,2015,Passing no AP tests taken,0,0,0,0,0,0,0,0,0,0
VA,WILLIAMSBURG-JAMES CITY PBLC SCHS,VA,WARHILL HIGH,510402002658,2015,Total Enrollment (Secondary Schools),0.01,0.03,0.00,0.07,0.20,0.65,0.05,1.00,0.12,0.02
VA,WINCHESTER CITY PBLC SCHS,VA,JOHN HANDLEY HIGH,510405001780,2015,Enrollment in AP classes,0.01,0.04,0.00,0.13,0.05,0.73,0.06,1.00,0.01,0.00
VA,WINCHESTER CITY PBLC SCHS,VA,JOHN HANDLEY HIGH,510405001780,2015,Taking AP tests for some AP courses taken,0.00,0.04,0.00,0.08,0.06,0.74,0.08,1.00,0.00,0.00
VA,WINCHESTER CITY PBLC SCHS,VA,JOHN HANDLEY HIGH,510405001780,2015,Students who took AP courses but did not take any AP tests,0.00,0.05,0.00,0.18,0.06,0.68,0.04,1.00,0.02,0.00
VA,WINCHESTER CITY PBLC SCHS,VA,JOHN HANDLEY HIGH,510405001780,2015,Passing some AP tests taken,0,0.04,0,0.09,0,0.83,0.04,1.00,0,0
VA,WINCHESTER CITY PBLC SCHS,VA,JOHN HANDLEY HIGH,510405001780,2015,Passing no AP tests taken,0,0,0,0.07,0.13,0.73,0.07,1.00,0,0
VA,WINCHESTER CITY PBLC SCHS,VA,JOHN HANDLEY HIGH,510405001780,2015,Total Enrollment (Secondary Schools),0.01,0.02,0.00,0.26,0.12,0.50,0.08,1.00,0.14,0.10
VA,WISE CO PBLC SCHS,VA,EASTSIDE HIGH,510408001786,2015,Enrollment in AP classes,0,0,0,0,0,0,0,0,0,0
VA,WISE CO PBLC SCHS,VA,EASTSIDE HIGH,510408001786,2015,Taking AP tests for some AP courses taken,0,0,0,0,0,0,0,0,0,0
VA,WISE CO PBLC SCHS,VA,EASTSIDE HIGH,510408001786,2015,Students who took AP courses but did not take any AP tests,0,0,0,0,0,0,0,0,0,0
VA,WISE CO PBLC SCHS,VA,EASTSIDE HIGH,510408001786,2015,Passing some AP tests taken,0,0,0,0,0,0,0,0,0,0
VA,WISE CO PBLC SCHS,VA,EASTSIDE HIGH,510408001786,2015,Passing no AP tests taken,0,0,0,0,0,0,0,0,0,0
VA,WISE CO PBLC SCHS,VA,EASTSIDE HIGH,510408001786,2015,Total Enrollment (Secondary Schools),0.00,0.00,0.00,0.01,0.02,0.96,0.01,1.00,0.14,0.00
VA,WISE CO PBLC SCHS,VA,CENTRAL HIGH,510408001789,2015,Enrollment in AP classes,0.00,0.17,0.00,0.00,0.00,0.83,0.00,1.00,0.00,0.00
VA,WISE CO PBLC SCHS,VA,CENTRAL HIGH,510408001789,2015,Taking AP tests for some AP courses taken,0.00,0.17,0.00,0.00,0.00,0.83,0.00,1.00,0.00,0.00
VA,WISE CO PBLC SCHS,VA,CENTRAL HIGH,510408001789,2015,Students who took AP courses but did not take any AP tests,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VA,WISE CO PBLC SCHS,VA,CENTRAL HIGH,510408001789,2015,Passing some AP tests taken,0,0,0,0,0,1.00,0,1.00,0,0
VA,WISE CO PBLC SCHS,VA,CENTRAL HIGH,510408001789,2015,Passing no AP tests taken,0,0,0,0,0,0,0,0,0,0
VA,WISE CO PBLC SCHS,VA,CENTRAL HIGH,510408001789,2015,Total Enrollment (Secondary Schools),0.00,0.01,0.00,0.01,0.01,0.96,0.01,1.00,0.11,0.00
VA,ACCOMACK CO PBLC SCHS,VA,NANDUA HIGH,510006002003,2015,Enrollment in AP classes,0.00,0.03,0.00,0.10,0.19,0.66,0.03,1.00,0.03,0.00
VA,ACCOMACK CO PBLC SCHS,VA,NANDUA HIGH,510006002003,2015,Taking AP tests for some AP courses taken,0.00,0.03,0.00,0.10,0.19,0.68,0.00,1.00,0.03,0.00
VA,ACCOMACK CO PBLC SCHS,VA,NANDUA HIGH,510006002003,2015,Students who took AP courses but did not take any AP tests,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00
VA,ACCOMACK CO PBLC SCHS,VA,NANDUA HIGH,510006002003,2015,Passing some AP tests taken,0,0,0,0,0,1.00,0,1.00,0,0
VA,ACCOMACK CO PBLC SCHS,VA,NANDUA HIGH,510006002003,2015,Passing no AP tests taken,0,0,0,0.08,0.22,0.70,0,1.00,0,0
VA,ACCOMACK CO PBLC SCHS,VA,NANDUA HIGH,510006002003,2015,Total Enrollment (Secondary Schools),0.01,0.01,0.00,0.16,0.38,0.44,0.01,1.00,0.10,0.05
VA,ACCOMACK CO PBLC SCHS,VA,ARCADIA HIGH,510006002028,2015,Enrollment in AP classes,0.00,0.10,0.00,0.10,0.19,0.62,0.00,1.00,0.10,0.00
VA,ACCOMACK CO PBLC SCHS,VA,ARCADIA HIGH,510006002028,2015,Taking AP tests for some AP courses taken,0.00,0.10,0.00,0.10,0.19,0.62,0.00,1.00,0.10,0.00
VA,ACCOMACK CO PBLC SCHS,VA,ARCADIA HIGH,510006002028,2015,Students who took AP courses but did not take any AP tests,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VA,ACCOMACK CO PBLC SCHS,VA,ARCADIA HIGH,510006002028,2015,Passing some AP tests taken,0,0,0,0,0,0,0,0,0,0
VA,ACCOMACK CO PBLC SCHS,VA,ARCADIA HIGH,510006002028,2015,Passing no AP tests taken,0,0,0,0,0,1.00,0,1.00,0,0
VA,ACCOMACK CO PBLC SCHS,VA,ARCADIA HIGH,510006002028,2015,Total Enrollment (Secondary Schools),0.00,0.02,0.00,0.24,0.35,0.35,0.04,1.00,0.09,0.07
VA,MAGGIE L. WALKER GOV SCH,VA,MAGGIE L. WALKER GOV. SCH.,510006102561,2015,Enrollment in AP classes,0.00,0.17,0.00,0.03,0.04,0.68,0.08,1.00,0.00,0.00
VA,MAGGIE L. WALKER GOV SCH,VA,MAGGIE L. WALKER GOV. SCH.,510006102561,2015,Taking AP tests for some AP courses taken,0.00,0.18,0.00,0.03,0.04,0.69,0.06,1.00,0.00,0.00
VA,MAGGIE L. WALKER GOV SCH,VA,MAGGIE L. WALKER GOV. SCH.,510006102561,2015,Students who took AP courses but did not take any AP tests,0.00,0.00,0.00,0.00,0.17,0.42,0.42,1.00,0.00,0.00
VA,MAGGIE L. WALKER GOV SCH,VA,MAGGIE L. WALKER GOV. SCH.,510006102561,2015,Passing some AP tests taken,0,0.19,0,0.02,0.02,0.71,0.06,1.00,0,0
VA,MAGGIE L. WALKER GOV SCH,VA,MAGGIE L. WALKER GOV. SCH.,510006102561,2015,Passing no AP tests taken,0,0,0,0,1.00,0,0,1.00,0,0
VA,MAGGIE L. WALKER GOV SCH,VA,MAGGIE L. WALKER GOV. SCH.,510006102561,2015,Total Enrollment (Secondary Schools),0.00,0.16,0.00,0.03,0.06,0.68,0.07,1.00,0,0.00
VA,DEPARTMENT OF JUVENILE JUSTICE,VA,YVONNE B. MILLER HIGH SCHOOL,510007002967,2015,Enrollment in AP classes,0,0,0,0,0,0,0,0,0,0
VA,DEPARTMENT OF JUVENILE JUSTICE,VA,YVONNE B. MILLER HIGH SCHOOL,510007002967,2015,Taking AP tests for some AP courses taken,0,0,0,0,0,0,0,0,0,0
VA,DEPARTMENT OF JUVENILE JUSTICE,VA,YVONNE B. MILLER HIGH SCHOOL,510007002967,2015,Students who took AP courses but did not take any AP tests,0,0,0,0,0,0,0,0,0,0
VA,DEPARTMENT OF JUVENILE JUSTICE,VA,YVONNE B. MILLER HIGH SCHOOL,510007002967,2015,Passing some AP tests taken,0,0,0,0,0,0,0,0,0,0
VA,DEPARTMENT OF JUVENILE JUSTICE,VA,YVONNE B. MILLER HIGH SCHOOL,510007002967,2015,Passing no AP tests taken,0,0,0,0,0,0,0,0,0,0
VA,DEPARTMENT OF JUVENILE JUSTICE,VA,YVONNE B. MILLER HIGH SCHOOL,510007002967,2015,Total Enrollment (Secondary Schools),0.00,0.01,0.01,0.07,0.74,0.18,0.01,1.00,0.36,0.02
VA,CAROLINE CO PBLC SCHS,VA,CAROLINE HIGH,510066000238,2015,Enrollment in AP classes,0.00,0.00,0.00,0.07,0.09,0.75,0.09,1.00,0.02,0.04
VA,CAROLINE CO PBLC SCHS,VA,CAROLINE HIGH,510066000238,2015,Taking AP tests for some AP courses taken,0.00,0.00,0.00,0.05,0.11,0.73,0.11,1.00,0.00,0.05
VA,CAROLINE CO PBLC SCHS,VA,CAROLINE HIGH,510066000238,2015,Students who took AP courses but did not take any AP tests,0.00,0.00,0.00,0.11,0.11,0.68,0.11,1.00,0.11,0.00
VA,CAROLINE CO PBLC SCHS,VA,CAROLINE HIGH,510066000238,2015,Passing some AP tests taken,0,0,0,0,0.07,0.80,0.14,1.00,0,0
VA,CAROLINE CO PBLC SCHS,VA,CAROLINE HIGH,510066000238,2015,Passing no AP tests taken,0,0,0,0,0.19,0.81,0,1.00,0,0
VA,CAROLINE CO PBLC SCHS,VA,CAROLINE HIGH,510066000238,2015,Total Enrollment (Secondary Schools),0.01,0.01,0.01,0.06,0.32,0.54,0.06,1.00,0.14,0.02
VA,CARROLL CO PBLC SCHS,VA,CARROLL COUNTY HIGH,510069000242,2015,Enrollment in AP classes,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00
VA,CARROLL CO PBLC SCHS,VA,CARROLL COUNTY HIGH,510069000242,2015,Taking AP tests for some AP courses taken,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00
VA,CARROLL CO PBLC SCHS,VA,CARROLL COUNTY HIGH,510069000242,2015,Students who took AP courses but did not take any AP tests,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VA,CARROLL CO PBLC SCHS,VA,CARROLL COUNTY HIGH,510069000242,2015,Passing some AP tests taken,0,0,0,0,0,1.00,0,1.00,0,0
VA,CARROLL CO PBLC SCHS,VA,CARROLL COUNTY HIGH,510069000242,2015,Passing no AP tests taken,0,0,0,0,0,0,0,0,0,0
VA,CARROLL CO PBLC SCHS,VA,CARROLL COUNTY HIGH,510069000242,2015,Total Enrollment (Secondary Schools),0.00,0.00,0.00,0.04,0.01,0.92,0.02,1.00,0.14,0.02
VA,CARROLL CO PBLC SCHS,VA,CARROLL COUNTY ED CENTER,510069002489,2015,Enrollment in AP classes,0,0,0,0,0,0,0,0,0,0
VA,CARROLL CO PBLC SCHS,VA,CARROLL COUNTY ED CENTER,510069002489,2015,Taking AP tests for some AP courses taken,0,0,0,0,0,0,0,0,0,0
VA,CARROLL CO PBLC SCHS,VA,CARROLL COUNTY ED CENTER,510069002489,2015,Students who took AP courses but did not take any AP tests,0,0,0,0,0,0,0,0,0,0
VA,CARROLL CO PBLC SCHS,VA,CARROLL COUNTY ED CENTER,510069002489,2015,Passing some AP tests taken,0,0,0,0,0,0,0,0,0,0
VA,CARROLL CO PBLC SCHS,VA,CARROLL COUNTY ED CENTER,510069002489,2015,Passing no AP tests taken,0,0,0,0,0,0,0,0,0,0
VA,CARROLL CO PBLC SCHS,VA,CARROLL COUNTY ED CENTER,510069002489,2015,Total Enrollment (Secondary Schools),0.00,0.00,0.00,0.11,0.00,0.89,0.00,1.00,0.22,0.11
VA,CHARLES CITY CO PBLC SCHS,VA,CHARLES CITY CO HIGH,510072000258,2015,Enrollment in AP classes,0.18,0.00,0.00,0.00,0.59,0.23,0.00,1.00,0.00,0.00
VA,CHARLES CITY CO PBLC SCHS,VA,CHARLES CITY CO HIGH,510072000258,2015,Taking AP tests for some AP courses taken,0.18,0.00,0.00,0.00,0.59,0.23,0.00,1.00,0.00,0.00
VA,CHARLES CITY CO PBLC SCHS,VA,CHARLES CITY CO HIGH,510072000258,2015,Students who took AP courses but did not take any AP tests,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VA,CHARLES CITY CO PBLC SCHS,VA,CHARLES CITY CO HIGH,510072000258,2015,Passing some AP tests taken,0,0,0,0,0,0,0,0,0,0
VA,CHARLES CITY CO PBLC SCHS,VA,CHARLES CITY CO HIGH,510072000258,2015,Passing no AP tests taken,0,0,0,0,0.73,0.27,0,1.00,0,0
VA,CHARLES CITY CO PBLC SCHS,VA,CHARLES CITY CO HIGH,510072000258,2015,Total Enrollment (Secondary Schools),0.06,0.01,0.01,0.01,0.62,0.29,0.00,1.00,0.15,0.02
VA,FAIRFAX CO PBLC SCHS,VA,CEDAR LANE SCHOOL,510126001991,2015,Enrollment in AP classes,0,0,0,0,0,0,0,0,0,0
VA,FAIRFAX CO PBLC SCHS,VA,CEDAR LANE SCHOOL,510126001991,2015,Taking AP tests for some AP courses taken,0,0,0,0,0,0,0,0,0,0
VA,FAIRFAX CO PBLC SCHS,VA,CEDAR LANE SCHOOL,510126001991,2015,Students who took AP courses but did not take any AP tests,0,0,0,0,0,0,0,0,0,0
VA,FAIRFAX CO PBLC SCHS,VA,CEDAR LANE SCHOOL,510126001991,2015,Passing some AP tests taken,0,0,0,0,0,0,0,0,0,0
VA,FAIRFAX CO PBLC SCHS,VA,CEDAR LANE SCHOOL,510126001991,2015,Passing no AP tests taken,0,0,0,0,0,0,0,0,0,0
VA,FAIRFAX CO PBLC SCHS,VA,CEDAR LANE SCHOOL,510126001991,2015,Total Enrollment (Secondary Schools),0.00,0.05,0.00,0.26,0.19,0.40,0.12,1.00,0.97,0.12
VA,FAIRFAX CO PBLC SCHS,VA,DAVIS CAREER CENTER,510126002008,2015,Enrollment in AP classes,0,0,0,0,0,0,0,0,0,0
VA,FAIRFAX CO PBLC SCHS,VA,DAVIS CAREER CENTER,510126002008,2015,Taking AP tests for some AP courses taken,0,0,0,0,0,0,0,0,0,0
VA,FAIRFAX CO PBLC SCHS,VA,DAVIS CAREER CENTER,510126002008,2015,Students who took AP courses but did not take any AP tests,0,0,0,0,0,0,0,0,0,0
VA,FAIRFAX CO PBLC SCHS,VA,DAVIS CAREER CENTER,510126002008,2015,Passing some AP tests taken,0,0,0,0,0,0,0,0,0,0
VA,FAIRFAX CO PBLC SCHS,VA,DAVIS CAREER CENTER,510126002008,2015,Passing no AP tests taken,0,0,0,0,0,0,0,0,0,0
VA,FAIRFAX CO PBLC SCHS,VA,DAVIS CAREER CENTER,510126002008,2015,Total Enrollment (Secondary Schools),0.00,0.22,0.00,0.26,0.10,0.38,0.04,1.00,0.97,0.29
VA,FAIRFAX CO PBLC SCHS,VA,PULLEY CAREER CENTER,510126002033,2015,Enrollment in AP classes,0,0,0,0,0,0,0,0,0,0
VA,FAIRFAX CO PBLC SCHS,VA,PULLEY CAREER CENTER,510126002033,2015,Taking AP tests for some AP courses taken,0,0,0,0,0,0,0,0,0,0
VA,FAIRFAX CO PBLC SCHS,VA,PULLEY CAREER CENTER,510126002033,2015,Students who took AP courses but did not take any AP tests,0,0,0,0,0,0,0,0,0,0
VA,FAIRFAX CO PBLC SCHS,VA,PULLEY CAREER CENTER,510126002033,2015,Passing some AP tests taken,0,0,0,0,0,0,0,0,0,0
VA,FAIRFAX CO PBLC SCHS,VA,PULLEY CAREER CENTER,510126002033,2015,Passing no AP tests taken,0,0,0,0,0,0,0,0,0,0
VA,FAIRFAX CO PBLC SCHS,VA,PULLEY CAREER CENTER,510126002033,2015,Total Enrollment (Secondary Schools),0.00,0.14,0.00,0.22,0.19,0.41,0.04,1.00,1.00,0.38
VA,FAIRFAX CO PBLC SCHS,VA,THOMAS JEFFERSON HIGH,510126002034,2015,Enrollment in AP classes,0.03,0.63,0.01,0.02,0.01,0.26,0.04,1.00,0.01,0.00
VA,FAIRFAX CO PBLC SCHS,VA,THOMAS JEFFERSON HIGH,510126002034,2015,Taking AP tests for some AP courses taken,0.03,0.63,0.01,0.02,0.01,0.26,0.04,1.00,0.01,0.00
VA,FAIRFAX CO PBLC SCHS,VA,THOMAS JEFFERSON HIGH,510126002034,2015,Students who took AP courses but did not take any AP tests,0.00,0.54,0.15,0.00,0.00,0.31,0.00,1.00,0.00,0.00
VA,FAIRFAX CO PBLC SCHS,VA,THOMAS JEFFERSON HIGH,510126002034,2015,Passing some AP tests taken,0.03,0.63,0.01,0.02,0.01,0.26,0.04,1.00,0.01,0
VA,FAIRFAX CO PBLC SCHS,VA,THOMAS JEFFERSON HIGH,510126002034,2015,Passing no AP tests taken,0,0,0,0,0,0,0,0,0,0
VA,FAIRFAX CO PBLC SCHS,VA,THOMAS JEFFERSON HIGH,510126002034,2015,Total Enrollment (Secondary Schools),0.02,0.63,0.01,0.02,0.02,0.26,0.05,1.00,0.01,0.00
VA,LOUDOUN CO PBLC SCHS,VA,LOUDOUN COUNTY HIGH,510225000923,2015,Enrollment in AP classes,0.00,0.09,0.00,0.10,0.03,0.73,0.04,1.00,0.03,0.00
VA,LOUDOUN CO PBLC SCHS,VA,LOUDOUN COUNTY HIGH,510225000923,2015,Taking AP tests for some AP courses taken,0.00,0.10,0.00,0.10,0.03,0.73,0.04,1.00,0.02,0.00
VA,LOUDOUN CO PBLC SCHS,VA,LOUDOUN COUNTY HIGH,510225000923,2015,Students who took AP courses but did not take any AP tests,0.00,0.06,0.01,0.12,0.03,0.76,0.02,1.00,0.06,0.00
VA,LOUDOUN CO PBLC SCHS,VA,LOUDOUN COUNTY HIGH,510225000923,2015,Passing some AP tests taken,0,0.11,0,0.11,0.02,0.73,0.03,1.00,0.01,0
VA,LOUDOUN CO PBLC SCHS,VA,LOUDOUN COUNTY HIGH,510225000923,2015,Passing no AP tests taken,0,0.09,0,0.09,0.04,0.74,0.05,1.00,0.02,0
VA,LOUDOUN CO PBLC SCHS,VA,LOUDOUN COUNTY HIGH,510225000923,2015,Total Enrollment (Secondary Schools),0.00,0.07,0.00,0.17,0.06,0.65,0.04,1.00,0.12,0.04
VA,LOUDOUN CO PBLC SCHS,VA,LOUDOUN VALLEY HIGH,510225000924,2015,Enrollment in AP classes,0.00,0.02,0.00,0.06,0.02,0.85,0.05,1.00,0.05,0.00
VA,LOUDOUN CO PBLC SCHS,VA,LOUDOUN VALLEY HIGH,510225000924,2015,Taking AP tests for some AP courses taken,0.00,0.03,0.00,0.06,0.02,0.85,0.04,1.00,0.04,0.00
VA,LOUDOUN CO PBLC SCHS,VA,LOUDOUN VALLEY HIGH,510225000924,2015,Students who took AP courses but did not take any AP tests,0.00,0.01,0.00,0.06,0.04,0.84,0.04,1.00,0.08,0.00
VA,LOUDOUN CO PBLC SCHS,VA,LOUDOUN VALLEY HIGH,510225000924,2015,Passing some AP tests taken,0,0.03,0,0.05,0.01,0.84,0.05,1.00,0.03,0
VA,LOUDOUN CO PBLC SCHS,VA,LOUDOUN VALLEY HIGH,510225000924,2015,Passing no AP tests taken,0,0,0,0.08,0,0.89,0.03,1.00,0.03,0
VA,LOUDOUN CO PBLC SCHS,VA,LOUDOUN VALLEY HIGH,510225000924,2015,Total Enrollment (Secondary Schools),0.00,0.03,0.00,0.08,0.04,0.80,0.05,1.00,0.12,0.02
VA,LOUDOUN CO PBLC SCHS,VA,PARK VIEW HIGH,510225000928,2015,Enrollment in AP classes,0.01,0.24,0.00,0.38,0.07,0.26,0.04,1.00,0.01,0.04
VA,LOUDOUN CO PBLC SCHS,VA,PARK VIEW HIGH,510225000928,2015,Taking AP tests for some AP courses taken,0.01,0.28,0.00,0.39,0.04,0.25,0.04,1.00,0.01,0.03
VA,LOUDOUN CO PBLC SCHS,VA,PARK VIEW HIGH,510225000928,2015,Students who took AP courses but did not take any AP tests,0.00,0.10,0.00,0.39,0.14,0.27,0.10,1.00,0.06,0.06
VA,LOUDOUN CO PBLC SCHS,VA,PARK VIEW HIGH,510225000928,2015,Passing some AP tests taken,0,0.28,0,0.37,0.03,0.30,0.03,1.00,0,0.03
VA,LOUDOUN CO PBLC SCHS,VA,PARK VIEW HIGH,510225000928,2015,Passing no AP tests taken,0,0.33,0,0.43,0.05,0.19,0,1.00,0,0
VA,LOUDOUN CO PBLC SCHS,VA,PARK VIEW HIGH,510225000928,2015,Total Enrollment (Secondary Schools),0.01,0.14,0.00,0.59,0.05,0.19,0.03,1.00,0.11,0.27
VA,LOUDOUN CO PBLC SCHS,VA,POTOMAC FALLS HIGH,510225001627,2015,Enrollment in AP classes,0.00,0.17,0.00,0.12,0.05,0.60,0.06,1.00,0.02,0.01
VA,LOUDOUN CO PBLC SCHS,VA,POTOMAC FALLS HIGH,510225001627,2015,Taking AP tests for some AP courses taken,0.00,0.18,0.00,0.11,0.03,0.61,0.06,1.00,0.03,0.01
VA,LOUDOUN CO PBLC SCHS,VA,POTOMAC FALLS HIGH,510225001627,2015,Students who took AP courses but did not take any AP tests,0.00,0.12,0.00,0.17,0.12,0.54,0.06,1.00,0.02,0.00
VA,LOUDOUN CO PBLC SCHS,VA,POTOMAC FALLS HIGH,510225001627,2015,Passing some AP tests taken,0,0.18,0,0.12,0.02,0.61,0.07,1.00,0.02,0
VA,LOUDOUN CO PBLC SCHS,VA,POTOMAC FALLS HIGH,510225001627,2015,Passing no AP tests taken,0,0.19,0,0.08,0.05,0.64,0.05,1.00,0.05,0
VA,LOUDOUN CO PBLC SCHS,VA,POTOMAC FALLS HIGH,510225001627,2015,Total Enrollment (Secondary Schools),0.00,0.13,0.00,0.20,0.09,0.53,0.05,1.00,0.12,0.07
VA,LOUDOUN CO PBLC SCHS,VA,HERITAGE HIGH,510225002285,2015,Enrollment in AP classes,0.00,0.14,0.00,0.11,0.06,0.61,0.07,1.00,0.03,0.00
VA,LOUDOUN CO PBLC SCHS,VA,HERITAGE HIGH,510225002285,2015,Taking AP tests for some AP courses taken,0.01,0.16,0.00,0.10,0.04,0.62,0.07,1.00,0.01,0.00
VA,LOUDOUN CO PBLC SCHS,VA,HERITAGE HIGH,510225002285,2015,Students who took AP courses but did not take any AP tests,0.00,0.11,0.00,0.11,0.08,0.63,0.08,1.00,0.04,0.01
VA,LOUDOUN CO PBLC SCHS,VA,HERITAGE HIGH,510225002285,2015,Passing some AP tests taken,0,0.17,0,0.13,0.02,0.62,0.07,1.00,0,0
VA,LOUDOUN CO PBLC SCHS,VA,HERITAGE HIGH,510225002285,2015,Passing no AP tests taken,0,0.15,0,0.05,0.05,0.68,0.05,1.00,0,0
VA,LOUDOUN CO PBLC SCHS,VA,HERITAGE HIGH,510225002285,2015,Total Enrollment (Secondary Schools),0.00,0.11,0.00,0.17,0.10,0.56,0.06,1.00,0.15,0.05
VA,PRINCE WILLIAM CO PBLC SCHS,VA,C.D. HYLTON HIGH,510313000186,2015,Enrollment in AP classes,0.01,0.09,0.00,0.24,0.29,0.27,0.10,1.00,0.02,0.03
VA,PRINCE WILLIAM CO PBLC SCHS,VA,C.D. HYLTON HIGH,510313000186,2015,Taking AP tests for some AP courses taken,0.01,0.09,0.00,0.24,0.28,0.27,0.10,1.00,0.01,0.03
VA,PRINCE WILLIAM CO PBLC SCHS,VA,C.D. HYLTON HIGH,510313000186,2015,Students who took AP courses but did not take any AP tests,0.00,0.06,0.00,0.29,0.29,0.29,0.06,1.00,0.12,0.06
VA,PRINCE WILLIAM CO PBLC SCHS,VA,C.D. HYLTON HIGH,510313000186,2015,Passing some AP tests taken,0.01,0.10,0,0.24,0.21,0.34,0.10,1.00,0.01,0
VA,PRINCE WILLIAM CO PBLC SCHS,VA,C.D. HYLTON HIGH,510313000186,2015,Passing no AP tests taken,0.01,0.09,0,0.24,0.34,0.24,0.09,1.00,0.02,0.04
VA,PRINCE WILLIAM CO PBLC SCHS,VA,C.D. HYLTON HIGH,510313000186,2015,Total Enrollment (Secondary Schools),0.01,0.07,0.00,0.31,0.29,0.23,0.08,1.00,0.11,0.11
VA,PRINCE WILLIAM CO PBLC SCHS,VA,BRENTSVILLE DISTRICT HIGH,510313001288,2015,Enrollment in AP classes,0.00,0.03,0.00,0.15,0.00,0.76,0.06,1.00,0.03,0.00
VA,PRINCE WILLIAM CO PBLC SCHS,VA,BRENTSVILLE DISTRICT HIGH,510313001288,2015,Taking AP tests for some AP courses taken,0.00,0.03,0.00,0.15,0.00,0.76,0.06,1.00,0.03,0.00
VA,PRINCE WILLIAM CO PBLC SCHS,VA,BRENTSVILLE DISTRICT HIGH,510313001288,2015,Students who took AP courses but did not take any AP tests,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00
VA,PRINCE WILLIAM CO PBLC SCHS,VA,BRENTSVILLE DISTRICT HIGH,510313001288,2015,Passing some AP tests taken,0,0,0,0.19,0,0.81,0,1.00,0,0
VA,PRINCE WILLIAM CO PBLC SCHS,VA,BRENTSVILLE DISTRICT HIGH,510313001288,2015,Passing no AP tests taken,0,0,0,0.19,0,0.81,0,1.00,0,0
VA,PRINCE WILLIAM CO PBLC SCHS,VA,BRENTSVILLE DISTRICT HIGH,510313001288,2015,Total Enrollment (Secondary Schools),0.00,0.04,0.00,0.13,0.04,0.74,0.05,1.00,0.13,0.04
VA,PRINCE WILLIAM CO PBLC SCHS,VA,GAR-FIELD HIGH,510313001299,2015,Enrollment in AP classes,0.01,0.12,0.00,0.35,0.29,0.17,0.06,1.00,0.01,0.07
VA,PRINCE WILLIAM CO PBLC SCHS,VA,GAR-FIELD HIGH,510313001299,2015,Taking AP tests for some AP courses taken,0.01,0.13,0.00,0.35,0.30,0.15,0.06,1.00,0.01,0.08
VA,PRINCE WILLIAM CO PBLC SCHS,VA,GAR-FIELD HIGH,510313001299,2015,Students who took AP courses but did not take any AP tests,0.00,0.17,0.00,0.30,0.22,0.30,0.00,1.00,0.00,0.09
VA,PRINCE WILLIAM CO PBLC SCHS,VA,GAR-FIELD HIGH,510313001299,2015,Passing some AP tests taken,0,0.16,0,0.33,0.33,0.12,0.06,1.00,0,0
VA,PRINCE WILLIAM CO PBLC SCHS,VA,GAR-FIELD HIGH,510313001299,2015,Passing no AP tests taken,0,0.11,0,0.36,0.27,0.21,0.04,1.00,0,0.11
VA,PRINCE WILLIAM CO PBLC SCHS,VA,GAR-FIELD HIGH,510313001299,2015,Total Enrollment (Secondary Schools),0.00,0.09,0.00,0.49,0.25,0.12,0.05,1.00,0.11,0.25
VA,PRINCE WILLIAM CO PBLC SCHS,VA,INDEPENDENT HILL & PACE WEST,510313001302,2015,Enrollment in AP classes,0,0,0,0,0,0,0,0,0,0
VA,PRINCE WILLIAM CO PBLC SCHS,VA,INDEPENDENT HILL & PACE WEST,510313001302,2015,Taking AP tests for some AP courses taken,0,0,0,0,0,0,0,0,0,0
