Lea State,LEA,School State,School,ID,Year,Category,Yes/No,Male,Female,Total,American Indian or Alaska Native,Asian,Hawaiian/ Pacific Islander,Hispanic,Black,White,Two or more races,Total
VA,SPOTSYLVANIA CO PBLC SCHS,VA,MASSAPONAX HIGH,510364001881,2015,Has interscholastic athletics,Yes,,,,,,,,,,
VA,SPOTSYLVANIA CO PBLC SCHS,VA,MASSAPONAX HIGH,510364001881,2015,Single-sex teams,,0.47,0.53,1.00,,,,,,,,
VA,SPOTSYLVANIA CO PBLC SCHS,VA,MASSAPONAX HIGH,510364001881,2015,Single-sex sports,,0.45,0.55,1.00,,,,,,,,
VA,SPOTSYLVANIA CO PBLC SCHS,VA,MASSAPONAX HIGH,510364001881,2015,Participants on single-sex teams,,0.52,0.48,1.00,,,,,,,,
VA,SPOTSYLVANIA CO PBLC SCHS,VA,MASSAPONAX HIGH,510364001881,2015,Total Enrollment (Secondary Schools)-male,,,,,0.00,0.02,0.00,0.06,0.13,0.28,0.02,0.52
VA,SPOTSYLVANIA CO PBLC SCHS,VA,MASSAPONAX HIGH,510364001881,2015,Total Enrollment (Secondary Schools)-female,,,,,0.00,0.02,0.00,0.07,0.12,0.27,0.01,0.48
VA,STAFFORD CO PBLC SCHS,VA,MOUNTAIN VIEW HIGH,510366002464,2015,Has interscholastic athletics,Yes,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,MOUNTAIN VIEW HIGH,510366002464,2015,Single-sex teams,,0.38,0.63,1.00,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,MOUNTAIN VIEW HIGH,510366002464,2015,Single-sex sports,,0.41,0.59,1.00,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,MOUNTAIN VIEW HIGH,510366002464,2015,Participants on single-sex teams,,0.38,0.62,1.00,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,MOUNTAIN VIEW HIGH,510366002464,2015,Total Enrollment (Secondary Schools)-male,,,,,0.00,0.01,0.00,0.05,0.06,0.33,0.03,0.49
VA,STAFFORD CO PBLC SCHS,VA,MOUNTAIN VIEW HIGH,510366002464,2015,Total Enrollment (Secondary Schools)-female,,,,,0.00,0.02,0.00,0.07,0.06,0.32,0.04,0.51
VA,STAFFORD CO PBLC SCHS,VA,COLONIAL FORGE HIGH,510366001923,2015,Has interscholastic athletics,Yes,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,COLONIAL FORGE HIGH,510366001923,2015,Single-sex teams,,0.39,0.61,1.00,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,COLONIAL FORGE HIGH,510366001923,2015,Single-sex sports,,0.41,0.59,1.00,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,COLONIAL FORGE HIGH,510366001923,2015,Participants on single-sex teams,,0.41,0.59,1.00,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,COLONIAL FORGE HIGH,510366001923,2015,Total Enrollment (Secondary Schools)-male,,,,,0.00,0.02,0.00,0.06,0.12,0.28,0.04,0.52
VA,STAFFORD CO PBLC SCHS,VA,COLONIAL FORGE HIGH,510366001923,2015,Total Enrollment (Secondary Schools)-female,,,,,0.00,0.02,0.00,0.06,0.11,0.24,0.04,0.48
VA,STAFFORD CO PBLC SCHS,VA,STAFFORD SR. HIGH,510366001602,2015,Has interscholastic athletics,Yes,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,STAFFORD SR. HIGH,510366001602,2015,Single-sex teams,,0.39,0.61,1.00,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,STAFFORD SR. HIGH,510366001602,2015,Single-sex sports,,0.41,0.59,1.00,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,STAFFORD SR. HIGH,510366001602,2015,Participants on single-sex teams,,0.45,0.55,1.00,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,STAFFORD SR. HIGH,510366001602,2015,Total Enrollment (Secondary Schools)-male,,,,,0.00,0.01,0.00,0.05,0.09,0.33,0.04,0.52
VA,STAFFORD CO PBLC SCHS,VA,STAFFORD SR. HIGH,510366001602,2015,Total Enrollment (Secondary Schools)-female,,,,,0.00,0.01,0.00,0.05,0.07,0.31,0.03,0.48
VA,STAFFORD CO PBLC SCHS,VA,BROOKE POINT HIGH,510366000591,2015,Has interscholastic athletics,Yes,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,BROOKE POINT HIGH,510366000591,2015,Single-sex teams,,0.39,0.61,1.00,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,BROOKE POINT HIGH,510366000591,2015,Single-sex sports,,0.41,0.59,1.00,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,BROOKE POINT HIGH,510366000591,2015,Participants on single-sex teams,,0.50,0.50,1.00,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,BROOKE POINT HIGH,510366000591,2015,Total Enrollment (Secondary Schools)-male,,,,,0.00,0.01,0.00,0.10,0.11,0.23,0.04,0.49
VA,STAFFORD CO PBLC SCHS,VA,BROOKE POINT HIGH,510366000591,2015,Total Enrollment (Secondary Schools)-female,,,,,0.00,0.02,0.00,0.09,0.11,0.25,0.03,0.51
VA,DOE SOP EDUC PROGRAMS,VA,FAIRFAX JUVENILE DETENTION HOME,510004202383,2015,Has interscholastic athletics,N/A,,,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,FAIRFAX JUVENILE DETENTION HOME,510004202383,2015,Single-sex teams,,0,0,0,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,FAIRFAX JUVENILE DETENTION HOME,510004202383,2015,Single-sex sports,,0,0,0,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,FAIRFAX JUVENILE DETENTION HOME,510004202383,2015,Participants on single-sex teams,,0,0,0,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,FAIRFAX JUVENILE DETENTION HOME,510004202383,2015,Total Enrollment (Secondary Schools)-male,,,,,0.00,0.00,0.00,0.26,0.45,0.16,0.06,0.94
VA,DOE SOP EDUC PROGRAMS,VA,FAIRFAX JUVENILE DETENTION HOME,510004202383,2015,Total Enrollment (Secondary Schools)-female,,,,,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.06
VA,VSDB-STAUNTON,VA,VIRGINIA SCHOOL FOR BLIND,510005802559,2015,Has interscholastic athletics,No,,,,,,,,,,
VA,VSDB-STAUNTON,VA,VIRGINIA SCHOOL FOR BLIND,510005802559,2015,Single-sex teams,,0,0,0,,,,,,,,
VA,VSDB-STAUNTON,VA,VIRGINIA SCHOOL FOR BLIND,510005802559,2015,Single-sex sports,,0,0,0,,,,,,,,
VA,VSDB-STAUNTON,VA,VIRGINIA SCHOOL FOR BLIND,510005802559,2015,Participants on single-sex teams,,0,0,0,,,,,,,,
VA,VSDB-STAUNTON,VA,VIRGINIA SCHOOL FOR BLIND,510005802559,2015,Total Enrollment (Secondary Schools)-male,,,,,0.00,0.00,0.00,0.06,0.14,0.23,0.06,0.49
VA,VSDB-STAUNTON,VA,VIRGINIA SCHOOL FOR BLIND,510005802559,2015,Total Enrollment (Secondary Schools)-female,,,,,0.00,0.06,0.00,0.00,0.14,0.31,0.00,0.51
VA,VSDB-STAUNTON,VA,VIRGINIA SCHOOL FOR DEAF,510005802558,2015,Has interscholastic athletics,No,,,,,,,,,,
VA,VSDB-STAUNTON,VA,VIRGINIA SCHOOL FOR DEAF,510005802558,2015,Single-sex teams,,0,0,0,,,,,,,,
VA,VSDB-STAUNTON,VA,VIRGINIA SCHOOL FOR DEAF,510005802558,2015,Single-sex sports,,0,0,0,,,,,,,,
VA,VSDB-STAUNTON,VA,VIRGINIA SCHOOL FOR DEAF,510005802558,2015,Participants on single-sex teams,,0,0,0,,,,,,,,
VA,VSDB-STAUNTON,VA,VIRGINIA SCHOOL FOR DEAF,510005802558,2015,Total Enrollment (Secondary Schools)-male,,,,,0.00,0.04,0.00,0.09,0.19,0.19,0.00,0.51
VA,VSDB-STAUNTON,VA,VIRGINIA SCHOOL FOR DEAF,510005802558,2015,Total Enrollment (Secondary Schools)-female,,,,,0.00,0.04,0.00,0.04,0.14,0.25,0.04,0.49
VA,ACCOMACK CO PBLC SCHS,VA,NANDUA HIGH,510006002003,2015,Has interscholastic athletics,Yes,,,,,,,,,,
VA,ACCOMACK CO PBLC SCHS,VA,NANDUA HIGH,510006002003,2015,Single-sex teams,,0.50,0.50,1.00,,,,,,,,
VA,ACCOMACK CO PBLC SCHS,VA,NANDUA HIGH,510006002003,2015,Single-sex sports,,0.50,0.50,1.00,,,,,,,,
VA,ACCOMACK CO PBLC SCHS,VA,NANDUA HIGH,510006002003,2015,Participants on single-sex teams,,0.79,0.21,1.00,,,,,,,,
VA,ACCOMACK CO PBLC SCHS,VA,NANDUA HIGH,510006002003,2015,Total Enrollment (Secondary Schools)-male,,,,,0.00,0.00,0.00,0.10,0.20,0.25,0.00,0.56
VA,ACCOMACK CO PBLC SCHS,VA,NANDUA HIGH,510006002003,2015,Total Enrollment (Secondary Schools)-female,,,,,0.00,0.00,0.00,0.07,0.18,0.19,0.01,0.44
VA,ACCOMACK CO PBLC SCHS,VA,ARCADIA HIGH,510006002028,2015,Has interscholastic athletics,Yes,,,,,,,,,,
VA,ACCOMACK CO PBLC SCHS,VA,ARCADIA HIGH,510006002028,2015,Single-sex teams,,0.50,0.50,1.00,,,,,,,,
VA,ACCOMACK CO PBLC SCHS,VA,ARCADIA HIGH,510006002028,2015,Single-sex sports,,0.50,0.50,1.00,,,,,,,,
VA,ACCOMACK CO PBLC SCHS,VA,ARCADIA HIGH,510006002028,2015,Participants on single-sex teams,,0.56,0.44,1.00,,,,,,,,
VA,ACCOMACK CO PBLC SCHS,VA,ARCADIA HIGH,510006002028,2015,Total Enrollment (Secondary Schools)-male,,,,,0.00,0.01,0.00,0.13,0.16,0.19,0.02,0.50
VA,ACCOMACK CO PBLC SCHS,VA,ARCADIA HIGH,510006002028,2015,Total Enrollment (Secondary Schools)-female,,,,,0.00,0.01,0.00,0.11,0.18,0.16,0.03,0.50
VA,ACCOMACK CO PBLC SCHS,VA,TANGIER COMBINED,510006000014,2015,Has interscholastic athletics,No,,,,,,,,,,
VA,ACCOMACK CO PBLC SCHS,VA,TANGIER COMBINED,510006000014,2015,Single-sex teams,,0,0,0,,,,,,,,
VA,ACCOMACK CO PBLC SCHS,VA,TANGIER COMBINED,510006000014,2015,Single-sex sports,,0,0,0,,,,,,,,
VA,ACCOMACK CO PBLC SCHS,VA,TANGIER COMBINED,510006000014,2015,Participants on single-sex teams,,0,0,0,,,,,,,,
VA,ACCOMACK CO PBLC SCHS,VA,TANGIER COMBINED,510006000014,2015,Total Enrollment (Secondary Schools)-male,,,,,0.00,0.00,0.00,0.00,0.00,0.45,0.00,0.45
VA,ACCOMACK CO PBLC SCHS,VA,TANGIER COMBINED,510006000014,2015,Total Enrollment (Secondary Schools)-female,,,,,0.00,0.00,0.00,0.00,0.00,0.55,0.00,0.55
VA,ACCOMACK CO PBLC SCHS,VA,CHINCOTEAGUE HIGH,510006000007,2015,Has interscholastic athletics,Yes,,,,,,,,,,
VA,ACCOMACK CO PBLC SCHS,VA,CHINCOTEAGUE HIGH,510006000007,2015,Single-sex teams,,0.55,0.45,1.00,,,,,,,,
VA,ACCOMACK CO PBLC SCHS,VA,CHINCOTEAGUE HIGH,510006000007,2015,Single-sex sports,,0.55,0.45,1.00,,,,,,,,
VA,ACCOMACK CO PBLC SCHS,VA,CHINCOTEAGUE HIGH,510006000007,2015,Participants on single-sex teams,,0.59,0.41,1.00,,,,,,,,
VA,ACCOMACK CO PBLC SCHS,VA,CHINCOTEAGUE HIGH,510006000007,2015,Total Enrollment (Secondary Schools)-male,,,,,0.01,0.01,0.01,0.02,0.09,0.45,0.01,0.59
VA,ACCOMACK CO PBLC SCHS,VA,CHINCOTEAGUE HIGH,510006000007,2015,Total Enrollment (Secondary Schools)-female,,,,,0.00,0.00,0.00,0.02,0.04,0.35,0.01,0.41
VA,MAGGIE L. WALKER GOV SCH,VA,MAGGIE L. WALKER GOV. SCH.,510006102561,2015,Has interscholastic athletics,Yes,,,,,,,,,,
VA,MAGGIE L. WALKER GOV SCH,VA,MAGGIE L. WALKER GOV. SCH.,510006102561,2015,Single-sex teams,,0.48,0.52,1.00,,,,,,,,
VA,MAGGIE L. WALKER GOV SCH,VA,MAGGIE L. WALKER GOV. SCH.,510006102561,2015,Single-sex sports,,0.50,0.50,1.00,,,,,,,,
VA,MAGGIE L. WALKER GOV SCH,VA,MAGGIE L. WALKER GOV. SCH.,510006102561,2015,Participants on single-sex teams,,0.45,0.55,1.00,,,,,,,,
VA,MAGGIE L. WALKER GOV SCH,VA,MAGGIE L. WALKER GOV. SCH.,510006102561,2015,Total Enrollment (Secondary Schools)-male,,,,,0.00,0.07,0.00,0.01,0.02,0.30,0.02,0.42
VA,MAGGIE L. WALKER GOV SCH,VA,MAGGIE L. WALKER GOV. SCH.,510006102561,2015,Total Enrollment (Secondary Schools)-female,,,,,0.00,0.09,0.00,0.02,0.04,0.38,0.04,0.58
VA,DEPARTMENT OF JUVENILE JUSTICE,VA,YVONNE B. MILLER HIGH SCHOOL,510007002967,2015,Has interscholastic athletics,N/A,,,,,,,,,,
VA,DEPARTMENT OF JUVENILE JUSTICE,VA,YVONNE B. MILLER HIGH SCHOOL,510007002967,2015,Single-sex teams,,0,0,0,,,,,,,,
VA,DEPARTMENT OF JUVENILE JUSTICE,VA,YVONNE B. MILLER HIGH SCHOOL,510007002967,2015,Single-sex sports,,0,0,0,,,,,,,,
VA,DEPARTMENT OF JUVENILE JUSTICE,VA,YVONNE B. MILLER HIGH SCHOOL,510007002967,2015,Participants on single-sex teams,,0,0,0,,,,,,,,
VA,DEPARTMENT OF JUVENILE JUSTICE,VA,YVONNE B. MILLER HIGH SCHOOL,510007002967,2015,Total Enrollment (Secondary Schools)-male,,,,,0.00,0.00,0.01,0.06,0.69,0.16,0.01,0.92
VA,DEPARTMENT OF JUVENILE JUSTICE,VA,YVONNE B. MILLER HIGH SCHOOL,510007002967,2015,Total Enrollment (Secondary Schools)-female,,,,,0.00,0.01,0.00,0.01,0.05,0.02,0.00,0.08
VA,LYNCHBURG CITY SECONDARY ALTERNATIVE,VA,Fort Hill Community School,510007202347,2015,Has interscholastic athletics,No,,,,,,,,,,
VA,LYNCHBURG CITY SECONDARY ALTERNATIVE,VA,Fort Hill Community School,510007202347,2015,Single-sex teams,,0,0,0,,,,,,,,
VA,LYNCHBURG CITY SECONDARY ALTERNATIVE,VA,Fort Hill Community School,510007202347,2015,Single-sex sports,,0,0,0,,,,,,,,
VA,LYNCHBURG CITY SECONDARY ALTERNATIVE,VA,Fort Hill Community School,510007202347,2015,Participants on single-sex teams,,0,0,0,,,,,,,,
VA,LYNCHBURG CITY SECONDARY ALTERNATIVE,VA,Fort Hill Community School,510007202347,2015,Total Enrollment (Secondary Schools)-male,,,,,0.00,0.00,0.00,0.02,0.45,0.13,0.02,0.62
VA,LYNCHBURG CITY SECONDARY ALTERNATIVE,VA,Fort Hill Community School,510007202347,2015,Total Enrollment (Secondary Schools)-female,,,,,0.02,0.00,0.00,0.02,0.28,0.05,0.02,0.38
VA,ENTERPRISE ACADEMY/NEWPORT NEWS CITY,VA,ENTERPRISE ACADEMY/NEWPORT NEWS CITY,510007302348,2015,Has interscholastic athletics,No,,,,,,,,,,
VA,ENTERPRISE ACADEMY/NEWPORT NEWS CITY,VA,ENTERPRISE ACADEMY/NEWPORT NEWS CITY,510007302348,2015,Single-sex teams,,0,0,0,,,,,,,,
VA,ENTERPRISE ACADEMY/NEWPORT NEWS CITY,VA,ENTERPRISE ACADEMY/NEWPORT NEWS CITY,510007302348,2015,Single-sex sports,,0,0,0,,,,,,,,
VA,ENTERPRISE ACADEMY/NEWPORT NEWS CITY,VA,ENTERPRISE ACADEMY/NEWPORT NEWS CITY,510007302348,2015,Participants on single-sex teams,,0,0,0,,,,,,,,
VA,ENTERPRISE ACADEMY/NEWPORT NEWS CITY,VA,ENTERPRISE ACADEMY/NEWPORT NEWS CITY,510007302348,2015,Total Enrollment (Secondary Schools)-male,,,,,0.00,0.00,0.00,0.08,0.61,0.08,0.03,0.81
VA,ENTERPRISE ACADEMY/NEWPORT NEWS CITY,VA,ENTERPRISE ACADEMY/NEWPORT NEWS CITY,510007302348,2015,Total Enrollment (Secondary Schools)-female,,,,,0.00,0.00,0.00,0.03,0.13,0.03,0.00,0.19
VA,TIDEWATER REGIONAL ALTERNATIVE ED PROJECT,VA,TIDEWATER REGIONAL ALTERNATIVE ED PROJECT,510007402349,2015,Has interscholastic athletics,No,,,,,,,,,,
VA,TIDEWATER REGIONAL ALTERNATIVE ED PROJECT,VA,TIDEWATER REGIONAL ALTERNATIVE ED PROJECT,510007402349,2015,Single-sex teams,,0,0,0,,,,,,,,
VA,TIDEWATER REGIONAL ALTERNATIVE ED PROJECT,VA,TIDEWATER REGIONAL ALTERNATIVE ED PROJECT,510007402349,2015,Single-sex sports,,0,0,0,,,,,,,,
VA,TIDEWATER REGIONAL ALTERNATIVE ED PROJECT,VA,TIDEWATER REGIONAL ALTERNATIVE ED PROJECT,510007402349,2015,Participants on single-sex teams,,0,0,0,,,,,,,,
VA,TIDEWATER REGIONAL ALTERNATIVE ED PROJECT,VA,TIDEWATER REGIONAL ALTERNATIVE ED PROJECT,510007402349,2015,Total Enrollment (Secondary Schools)-male,,,,,0.00,0.00,0.00,0.05,0.64,0.08,0.02,0.79
VA,TIDEWATER REGIONAL ALTERNATIVE ED PROJECT,VA,TIDEWATER REGIONAL ALTERNATIVE ED PROJECT,510007402349,2015,Total Enrollment (Secondary Schools)-female,,,,,0.00,0.00,0.00,0.02,0.17,0.02,0.00,0.21
VA,BEDFORD CO PBLC SCHS,VA,STAUNTON RIVER HIGH,510036000156,2015,Has interscholastic athletics,Yes,,,,,,,,,,
VA,BEDFORD CO PBLC SCHS,VA,STAUNTON RIVER HIGH,510036000156,2015,Single-sex teams,,0.50,0.50,1.00,,,,,,,,
VA,BEDFORD CO PBLC SCHS,VA,STAUNTON RIVER HIGH,510036000156,2015,Single-sex sports,,0.50,0.50,1.00,,,,,,,,
VA,BEDFORD CO PBLC SCHS,VA,STAUNTON RIVER HIGH,510036000156,2015,Participants on single-sex teams,,0.49,0.51,1.00,,,,,,,,
VA,BEDFORD CO PBLC SCHS,VA,STAUNTON RIVER HIGH,510036000156,2015,Total Enrollment (Secondary Schools)-male,,,,,0.00,0.00,0.00,0.01,0.03,0.47,0.01,0.51
VA,BEDFORD CO PBLC SCHS,VA,STAUNTON RIVER HIGH,510036000156,2015,Total Enrollment (Secondary Schools)-female,,,,,0.00,0.00,0.01,0.01,0.02,0.43,0.01,0.49
VA,BEDFORD CO PBLC SCHS,VA,BEDFORD COUNTY ALTERNATIVE EDUCATION CENTER,510036002961,2015,Has interscholastic athletics,No,,,,,,,,,,
VA,BEDFORD CO PBLC SCHS,VA,BEDFORD COUNTY ALTERNATIVE EDUCATION CENTER,510036002961,2015,Single-sex teams,,0,0,0,,,,,,,,
VA,BEDFORD CO PBLC SCHS,VA,BEDFORD COUNTY ALTERNATIVE EDUCATION CENTER,510036002961,2015,Single-sex sports,,0,0,0,,,,,,,,
VA,BEDFORD CO PBLC SCHS,VA,BEDFORD COUNTY ALTERNATIVE EDUCATION CENTER,510036002961,2015,Participants on single-sex teams,,0,0,0,,,,,,,,
VA,BEDFORD CO PBLC SCHS,VA,BEDFORD COUNTY ALTERNATIVE EDUCATION CENTER,510036002961,2015,Total Enrollment (Secondary Schools)-male,,,,,0.00,0.12,0.00,0.47,0.29,0.12,0.00,1.00
VA,BEDFORD CO PBLC SCHS,VA,BEDFORD COUNTY ALTERNATIVE EDUCATION CENTER,510036002961,2015,Total Enrollment (Secondary Schools)-female,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VA,BEDFORD CO PBLC SCHS,VA,JEFFERSON FOREST HIGH,510036002175,2015,Has interscholastic athletics,Yes,,,,,,,,,,
VA,BEDFORD CO PBLC SCHS,VA,JEFFERSON FOREST HIGH,510036002175,2015,Single-sex teams,,0.80,0.20,1.00,,,,,,,,
VA,BEDFORD CO PBLC SCHS,VA,JEFFERSON FOREST HIGH,510036002175,2015,Single-sex sports,,0.75,0.25,1.00,,,,,,,,
VA,BEDFORD CO PBLC SCHS,VA,JEFFERSON FOREST HIGH,510036002175,2015,Participants on single-sex teams,,0.81,0.19,1.00,,,,,,,,
VA,BEDFORD CO PBLC SCHS,VA,JEFFERSON FOREST HIGH,510036002175,2015,Total Enrollment (Secondary Schools)-male,,,,,0.00,0.02,0.00,0.01,0.03,0.42,0.01,0.50
VA,BEDFORD CO PBLC SCHS,VA,JEFFERSON FOREST HIGH,510036002175,2015,Total Enrollment (Secondary Schools)-female,,,,,0.00,0.02,0.00,0.01,0.03,0.42,0.01,0.50
VA,BLAND CO PBLC SCHS,VA,BLAND COUNTY HIGH,510039003009,2015,Has interscholastic athletics,Yes,,,,,,,,,,
VA,BLAND CO PBLC SCHS,VA,BLAND COUNTY HIGH,510039003009,2015,Single-sex teams,,0.38,0.62,1.00,,,,,,,,
VA,BLAND CO PBLC SCHS,VA,BLAND COUNTY HIGH,510039003009,2015,Single-sex sports,,0.38,0.62,1.00,,,,,,,,
VA,BLAND CO PBLC SCHS,VA,BLAND COUNTY HIGH,510039003009,2015,Participants on single-sex teams,,0.56,0.44,1.00,,,,,,,,
VA,BLAND CO PBLC SCHS,VA,BLAND COUNTY HIGH,510039003009,2015,Total Enrollment (Secondary Schools)-male,,,,,0.00,0.00,0.00,0.01,0.00,0.50,0.01,0.52
VA,BLAND CO PBLC SCHS,VA,BLAND COUNTY HIGH,510039003009,2015,Total Enrollment (Secondary Schools)-female,,,,,0.00,0.00,0.00,0.01,0.00,0.47,0.01,0.48
VA,BOTETOURT CO PBLC SCHS,VA,LORD BOTETOURT HIGH,510042000172,2015,Has interscholastic athletics,Yes,,,,,,,,,,
VA,BOTETOURT CO PBLC SCHS,VA,LORD BOTETOURT HIGH,510042000172,2015,Single-sex teams,,0.50,0.50,1.00,,,,,,,,
VA,BOTETOURT CO PBLC SCHS,VA,LORD BOTETOURT HIGH,510042000172,2015,Single-sex sports,,0.52,0.48,1.00,,,,,,,,
VA,BOTETOURT CO PBLC SCHS,VA,LORD BOTETOURT HIGH,510042000172,2015,Participants on single-sex teams,,0.54,0.46,1.00,,,,,,,,
VA,BOTETOURT CO PBLC SCHS,VA,LORD BOTETOURT HIGH,510042000172,2015,Total Enrollment (Secondary Schools)-male,,,,,0.00,0.00,0.00,0.02,0.02,0.49,0.01,0.54
VA,BOTETOURT CO PBLC SCHS,VA,LORD BOTETOURT HIGH,510042000172,2015,Total Enrollment (Secondary Schools)-female,,,,,0.00,0.01,0.00,0.01,0.01,0.42,0.01,0.46
VA,BOTETOURT CO PBLC SCHS,VA,JAMES RIVER HIGH,510042000171,2015,Has interscholastic athletics,Yes,,,,,,,,,,
VA,BOTETOURT CO PBLC SCHS,VA,JAMES RIVER HIGH,510042000171,2015,Single-sex teams,,0.58,0.42,1.00,,,,,,,,
VA,BOTETOURT CO PBLC SCHS,VA,JAMES RIVER HIGH,510042000171,2015,Single-sex sports,,0.53,0.47,1.00,,,,,,,,
VA,BOTETOURT CO PBLC SCHS,VA,JAMES RIVER HIGH,510042000171,2015,Participants on single-sex teams,,0.52,0.48,1.00,,,,,,,,
VA,BOTETOURT CO PBLC SCHS,VA,JAMES RIVER HIGH,510042000171,2015,Total Enrollment (Secondary Schools)-male,,,,,0.00,0.00,0.00,0.00,0.02,0.48,0.01,0.52
VA,BOTETOURT CO PBLC SCHS,VA,JAMES RIVER HIGH,510042000171,2015,Total Enrollment (Secondary Schools)-female,,,,,0.00,0.00,0.00,0.00,0.01,0.45,0.00,0.48
VA,BOTETOURT CO PBLC SCHS,VA,BOTETOURT TECH EDUC CTR,510042000165,2015,Has interscholastic athletics,No,,,,,,,,,,
VA,BOTETOURT CO PBLC SCHS,VA,BOTETOURT TECH EDUC CTR,510042000165,2015,Single-sex teams,,0,0,0,,,,,,,,
VA,BOTETOURT CO PBLC SCHS,VA,BOTETOURT TECH EDUC CTR,510042000165,2015,Single-sex sports,,0,0,0,,,,,,,,
VA,BOTETOURT CO PBLC SCHS,VA,BOTETOURT TECH EDUC CTR,510042000165,2015,Participants on single-sex teams,,0,0,0,,,,,,,,
VA,BOTETOURT CO PBLC SCHS,VA,BOTETOURT TECH EDUC CTR,510042000165,2015,Total Enrollment (Secondary Schools)-male,,,,,0.00,0.00,0.00,0.00,0.00,0.42,0.17,0.58
VA,BOTETOURT CO PBLC SCHS,VA,BOTETOURT TECH EDUC CTR,510042000165,2015,Total Enrollment (Secondary Schools)-female,,,,,0.00,0.00,0.00,0.00,0.00,0.42,0.00,0.42
VA,BRISTOL CITY PBLC SCHS,VA,VIRGINIA HIGH,510045000179,2015,Has interscholastic athletics,Yes,,,,,,,,,,
VA,BRISTOL CITY PBLC SCHS,VA,VIRGINIA HIGH,510045000179,2015,Single-sex teams,,0.52,0.48,1.00,,,,,,,,
VA,BRISTOL CITY PBLC SCHS,VA,VIRGINIA HIGH,510045000179,2015,Single-sex sports,,0.53,0.47,1.00,,,,,,,,
VA,BRISTOL CITY PBLC SCHS,VA,VIRGINIA HIGH,510045000179,2015,Participants on single-sex teams,,0.63,0.37,1.00,,,,,,,,
VA,BRISTOL CITY PBLC SCHS,VA,VIRGINIA HIGH,510045000179,2015,Total Enrollment (Secondary Schools)-male,,,,,0.00,0.00,0.00,0.02,0.06,0.43,0.02,0.53
VA,BRISTOL CITY PBLC SCHS,VA,VIRGINIA HIGH,510045000179,2015,Total Enrollment (Secondary Schools)-female,,,,,0.00,0.01,0.00,0.01,0.04,0.38,0.03,0.47
VA,BRISTOL CITY PBLC SCHS,VA,DAY TREATMENT PROGRAM,510045001944,2015,Has interscholastic athletics,No,,,,,,,,,,
VA,BRISTOL CITY PBLC SCHS,VA,DAY TREATMENT PROGRAM,510045001944,2015,Single-sex teams,,0,0,0,,,,,,,,
VA,BRISTOL CITY PBLC SCHS,VA,DAY TREATMENT PROGRAM,510045001944,2015,Single-sex sports,,0,0,0,,,,,,,,
VA,BRISTOL CITY PBLC SCHS,VA,DAY TREATMENT PROGRAM,510045001944,2015,Participants on single-sex teams,,0,0,0,,,,,,,,
VA,BRISTOL CITY PBLC SCHS,VA,DAY TREATMENT PROGRAM,510045001944,2015,Total Enrollment (Secondary Schools)-male,,,,,0.00,0.00,0.00,0.00,0.22,0.56,0.00,0.78
VA,BRISTOL CITY PBLC SCHS,VA,DAY TREATMENT PROGRAM,510045001944,2015,Total Enrollment (Secondary Schools)-female,,,,,0.00,0.00,0.00,0.00,0.00,0.22,0.00,0.22
VA,BRUNSWICK CO PBLC SCHS,VA,BRUNSWICK HIGH,510048000183,2015,Has interscholastic athletics,Yes,,,,,,,,,,
VA,BRUNSWICK CO PBLC SCHS,VA,BRUNSWICK HIGH,510048000183,2015,Single-sex teams,,0.50,0.50,1.00,,,,,,,,
VA,BRUNSWICK CO PBLC SCHS,VA,BRUNSWICK HIGH,510048000183,2015,Single-sex sports,,0.56,0.44,1.00,,,,,,,,
VA,BRUNSWICK CO PBLC SCHS,VA,BRUNSWICK HIGH,510048000183,2015,Participants on single-sex teams,,0.58,0.42,1.00,,,,,,,,
VA,BRUNSWICK CO PBLC SCHS,VA,BRUNSWICK HIGH,510048000183,2015,Total Enrollment (Secondary Schools)-male,,,,,0.00,0.00,0.00,0.02,0.32,0.16,0.00,0.50
